SNP	gene	beta	t-stat	p-value	FDR
row1	row64	0.790661886544895	1.38953903306139	0.20211735732798	0.994496411708571
row77	row10	0.512743837204401	1.38950558148343	0.20212713647603	0.994496411708571
row92	row77	0.527668839214155	1.38945599086094	0.202141634428774	0.994496411708571
row9	row43	0.932808656775804	1.38931869223192	0.20218177877818	0.994496411708571
row8	row99	0.368289312116515	1.38915438837514	0.202229828231101	0.994496411708571
row39	row80	-0.282988069794696	-1.38883251097193	0.202323987722183	0.994496411708571
row77	row74	-0.744246073560175	-1.38750818999908	0.202711795816433	0.994496411708571
row12	row70	1.27172728255717	1.38708221155109	0.202836674828386	0.994496411708571
row19	row70	1.27172728255717	1.38708221155109	0.202836674828386	0.994496411708571
row39	row66	-0.437912568312516	-1.38627881875177	0.203072378076813	0.994496411708571
row56	row12	-0.500124267332594	-1.38546139259779	0.203312443019145	0.994496411708571
row81	row35	-0.726283351903187	-1.38520448613004	0.203387943290096	0.994496411708571
row51	row80	-0.353630556668986	-1.38520138172169	0.20338885576994	0.994496411708571
row2	row37	-0.958977552809982	-1.38504001612609	0.203436290919219	0.994496411708571
row25	row63	0.569786178552422	1.38455985866836	0.203577495270862	0.994496411708571
row12	row3	1.14601415957063	1.38450677505794	0.203593111290789	0.994496411708571
row19	row3	1.14601415957063	1.38450677505794	0.203593111290789	0.994496411708571
row83	row31	-0.404748896666845	-1.38438688362362	0.203628384522605	0.994496411708571
row95	row59	-0.625292239606365	-1.38378238086873	0.203806316094146	0.994496411708571
row32	row29	-0.917929699900265	-1.38335221168134	0.203933015986802	0.994496411708571
row21	row48	-0.631727481554669	-1.38328930179191	0.203951550890663	0.994496411708571
row29	row51	-0.957016535283284	-1.38283442128255	0.204085614202239	0.994496411708571
row12	row46	1.75814408534838	1.3825591679482	0.204166774619457	0.994496411708571
row19	row46	1.75814408534838	1.3825591679482	0.204166774619457	0.994496411708571
row9	row51	0.668221304223838	1.38235246246293	0.204227741653984	0.994496411708571
row50	row49	-1.41103951344126	-1.38156785656265	0.204459302351784	0.994496411708571
row24	row68	0.599206667732586	1.3810655445774	0.204607669414032	0.994496411708571
row9	row26	0.58346602813725	1.37942699019241	0.205092296879207	0.994496411708571
row55	row82	-0.519554083038596	-1.37942029287166	0.20509427975806	0.994496411708571
row73	row51	-0.667039169803487	-1.37932475883225	0.205122566377915	0.994496411708571
row5	row1	-0.545998390818388	-1.37913931148383	0.205177485050143	0.994496411708571
row24	row75	0.399268026344878	1.37906767078541	0.205198704259141	0.994496411708571
row93	row44	-0.722763494360361	-1.37896422897305	0.205229345980244	0.994496411708571
row50	row3	-0.74763561849674	-1.37855101742617	0.205351787891808	0.994496411708571
row52	row51	-0.513875658010774	-1.37830049050562	0.205426054343168	0.994496411708571
row27	row42	0.531547741413041	1.3781445649699	0.20547228883738	0.994496411708571
row12	row34	-1.31428031731973	-1.37810584621632	0.205483770986754	0.994496411708571
row19	row34	-1.31428031731973	-1.37810584621632	0.205483770986754	0.994496411708571
row25	row26	0.498824835354511	1.37799128738853	0.205517746974187	0.994496411708571
row86	row40	0.511189387964338	1.37732325161873	0.20571597093406	0.994496411708571
row74	row2	-0.697064675705634	-1.37726991539725	0.205731804359315	0.994496411708571
row42	row36	-0.616980646076885	-1.37700570198644	0.205810254522393	0.994496411708571
row39	row8	-0.640819830506224	-1.37687823507419	0.20584811124139	0.994496411708571
row97	row85	0.534651023166066	1.37687693902413	0.205848496189592	0.994496411708571
row78	row56	0.641265785592732	1.37667919570336	0.205907236530776	0.994496411708571
row95	row94	-0.455902376320701	-1.37665157593043	0.205915442238069	0.994496411708571
row97	row27	0.532395087429377	1.37662376379234	0.205923705382924	0.994496411708571
row5	row58	-0.248872223999243	-1.37616047789578	0.206061392589881	0.994496411708571
row15	row49	-1.00664202754223	-1.37613799398972	0.206068076772759	0.994496411708571
row36	row16	1.47248714320621	1.37605054004453	0.206094077521338	0.994496411708571
row33	row43	0.98770515022047	1.37588495429561	0.206143315269575	0.994496411708571
row3	row34	-0.614810378573569	-1.37545450505899	0.206271359250671	0.994496411708571
row17	row23	-0.384115273283124	-1.3747719626073	0.206474533817833	0.994496411708571
row45	row30	0.547841418682653	1.3739281197395	0.206725963136946	0.994496411708571
row56	row58	-0.274982773563564	-1.3736222427059	0.206817167041426	0.994496411708571
row54	row81	-0.566632905612764	-1.37356414010846	0.206834495540164	0.994496411708571
row5	row23	-0.431875959707685	-1.37307610722698	0.206980096003395	0.994496411708571
row8	row77	0.472279699464261	1.37297407376706	0.207010548048655	0.994496411708571
row6	row60	-0.911092069020129	-1.37254812293199	0.207137715697802	0.994496411708571
row75	row37	-0.673129083021301	-1.37248628544574	0.207156182911706	0.994496411708571
row75	row81	-0.699172626476558	-1.3721880951033	0.207245254835283	0.994496411708571
row20	row6	-0.668494143362164	-1.37167959696108	0.207397224014918	0.994496411708571
row13	row20	0.678452381179074	1.37125841930214	0.207523169813145	0.994496411708571
row47	row92	0.887613056734897	1.37038122253692	0.207785692919208	0.994496411708571
row78	row81	-0.590222762165262	-1.37022108200534	0.2078336500329	0.994496411708571
row18	row100	0.85095492199173	1.36964853861332	0.208005187427554	0.994496411708571
row18	row22	0.656775413604537	1.36920470292294	0.208138247606392	0.994496411708571
row24	row76	0.726087833552306	1.36885251228295	0.208243885418978	0.994496411708571
row71	row48	0.519340741049719	1.36873808511738	0.208278217265048	0.994496411708571
row68	row78	0.517835493848842	1.36815750388488	0.208452485928364	0.994496411708571
row52	row57	0.496615776606125	1.36813239587833	0.208460025255668	0.994496411708571
row21	row9	-0.469571078164855	-1.36801654930734	0.208494814238034	0.994496411708571
row3	row9	0.486432003200397	1.36796365179934	0.208510701148819	0.994496411708571
row27	row15	0.428163334261982	1.36796029722978	0.208511708674862	0.994496411708571
row93	row66	-0.561963947588047	-1.36779894148323	0.208560175941022	0.994496411708571
row1	row69	-0.288564554358703	-1.367539649678	0.208638081203059	0.994496411708571
row17	row7	0.388138289986529	1.36739852960559	0.208680491881023	0.994496411708571
row12	row4	1.3173076732388	1.36730860638129	0.208707520313071	0.994496411708571
row19	row4	1.3173076732388	1.36730860638129	0.208707520313071	0.994496411708571
row65	row58	-0.639066797851342	-1.36685945907451	0.208842566937121	0.994496411708571
row41	row8	-1.76379252704543	-1.36676589300428	0.208870709278907	0.994496411708571
row99	row8	-1.76379252704543	-1.36676589300428	0.208870709278907	0.994496411708571
row74	row62	-0.842114056456644	-1.36659299850279	0.208922720272606	0.994496411708571
row91	row45	-0.676062383183548	-1.36607237103308	0.209079405753419	0.994496411708571
row44	row6	0.380174065271942	1.36538307023978	0.209287010775	0.994496411708571
row86	row10	-0.447599520543448	-1.36346457341216	0.209865766845862	0.994496411708571
row67	row41	0.536305512660453	1.36337070056936	0.209894121110336	0.994496411708571
row31	row35	0.647797506045204	1.36330632806776	0.209913566720306	0.994496411708571
row10	row63	-0.781821741181759	-1.36306083126428	0.209987740561276	0.994496411708571
row14	row81	0.732985615359576	1.36298915392481	0.210009401262558	0.994496411708571
row34	row22	0.587139271655181	1.36252023562647	0.210151154795502	0.994496411708571
row44	row23	-0.352327768546944	-1.36222505013578	0.210240431499673	0.994496411708571
row28	row7	0.431552383503642	1.36083677682277	0.210660744509304	0.994496411708571
row44	row16	0.708587896247123	1.36021993389429	0.21084773251514	0.994496411708571
row76	row21	-0.477439858389693	-1.35964996316564	0.211020639287217	0.994496411708571
row46	row40	0.469541519926553	1.35964880520741	0.211020990691006	0.994496411708571
row89	row67	0.726874304429964	1.35950792265892	0.211063747872496	0.994496411708571
row80	row68	0.556153647654338	1.35916709970004	0.211167216971782	0.994496411708571
row25	row68	-0.61718833992006	-1.35875264646369	0.211293098234698	0.994496411708571
row6	row86	-0.5065396050192	-1.35787932145513	0.21155856413845	0.994496411708571
row34	row100	0.758137644900844	1.35724378489374	0.21175193015958	0.994496411708571
row45	row89	-0.454916369888066	-1.35713834974013	0.211784024226724	0.994496411708571
row48	row52	-0.51386759503894	-1.35578691548565	0.212195767804508	0.994496411708571
row83	row11	-0.645951775558424	-1.35574036620872	0.212209962346546	0.994496411708571
row81	row84	-0.53699180960168	-1.35548450621201	0.212287997857685	0.994496411708571
row94	row87	0.397223374293937	1.35490567591138	0.212464628445262	0.994496411708571
row35	row44	-0.549166058127555	-1.35466320630579	0.212538655943278	0.994496411708571
row14	row39	0.73275154726732	1.35458575052255	0.21256230837158	0.994496411708571
row25	row86	-0.363551871416163	-1.35345716800813	0.212907197749451	0.994496411708571
row45	row64	-0.670079374962274	-1.35290603190268	0.213075797636144	0.994496411708571
row81	row15	0.519690193812104	1.35287678645735	0.213084747424405	0.994496411708571
row16	row30	0.619524507345115	1.35274281453903	0.213125750099947	0.994496411708571
row9	row90	-0.709173721769165	-1.35166266796857	0.213456582188027	0.994496411708571
row67	row11	0.876920928169278	1.35093603336346	0.213679388094947	0.994496411708571
row90	row18	0.908762091278491	1.35087008962003	0.213699618156708	0.994496411708571
row90	row49	1.38461478141787	1.34973389040892	0.214048437937863	0.994496411708571
row18	row30	-0.896759532672607	-1.34950105706483	0.214119979677056	0.994496411708571
row40	row42	0.826088681139735	1.34917808305645	0.214219252677153	0.994496411708571
row21	row83	-0.41586036584289	-1.34916197944075	0.214224203507159	0.994496411708571
row28	row48	0.525507626432416	1.34834051031189	0.21447688343238	0.994496411708571
row1	row28	0.396816558974581	1.34819728432921	0.214520965324825	0.994496411708571
row93	row72	-0.688963889473457	-1.34797565783876	0.214589192596763	0.994496411708571
row37	row58	0.270793560169101	1.34789812417263	0.214613065593384	0.994496411708571
row83	row14	0.279620948904778	1.34705922114723	0.214871514252059	0.994496411708571
row7	row11	0.799995791662974	1.3464892831903	0.21504725319356	0.994496411708571
row17	row47	-0.54700107960253	-1.34648182359312	0.215049554161891	0.994496411708571
row34	row76	0.932321573443568	1.34602192192094	0.215191455202062	0.994496411708571
row3	row60	-0.75403792592986	-1.34567673755338	0.215298013569212	0.994496411708571
row85	row19	0.692468393757846	1.34524905854713	0.215430101014994	0.994496411708571
row34	row1	0.690644335914131	1.3449068822456	0.215535831412322	0.994496411708571
row94	row21	0.604632936777034	1.34483148476448	0.21555913477903	0.994496411708571
row64	row45	0.476728468917581	1.34463080738922	0.215621169412267	0.994496411708571
row43	row7	-0.427358020952067	-1.34460337433233	0.215629650882235	0.994496411708571
row54	row47	0.609518255529886	1.34365892763247	0.215921820300289	0.994496411708571
row16	row3	-0.429563363400516	-1.3434047843795	0.216000498948144	0.994496411708571
row52	row53	-0.252931349585988	-1.34310087438448	0.216094616954271	0.994496411708571
row31	row15	-0.466771793124127	-1.34308105628295	0.216100755654957	0.994496411708571
row36	row17	0.538128819470097	1.34296947957266	0.216135319586844	0.994496411708571
row35	row16	0.79641417969298	1.34292159474728	0.216150154676901	0.994496411708571
row97	row36	0.690717563372884	1.34246049768829	0.216293050945743	0.994496411708571
row31	row6	-0.505285400082926	-1.34223170664706	0.216363984579095	0.994496411708571
row3	row40	-0.584951315187163	-1.34200514106898	0.216434247950543	0.994496411708571
row82	row32	0.587181043558663	1.34196872356995	0.21644554371292	0.994496411708571
row21	row81	-0.654517209362012	-1.34156973499114	0.216569332812408	0.994496411708571
row7	row82	-0.464535031017792	-1.34121780572638	0.216678571940375	0.994496411708571
row75	row72	0.694595561560531	1.34104380931756	0.216732598064566	0.994496411708571
row33	row5	-0.616477469300156	-1.34101556217048	0.216741369935132	0.994496411708571
row52	row88	0.513423493683205	1.34088473496903	0.216782001001694	0.994496411708571
row9	row95	-0.722218876298137	-1.34066339598675	0.216850757265368	0.994496411708571
row38	row10	0.498042486796449	1.34055351117989	0.216884898607356	0.994496411708571
row33	row46	-0.857282507641089	-1.34047202743503	0.216910218688531	0.994496411708571
row10	row94	0.646798415094114	1.33982740409166	0.217110617111464	0.994496411708571
row16	row15	0.417502464208959	1.33975659075669	0.21713264102926	0.994496411708571
row53	row69	0.313984796252818	1.33953352988774	0.21720202856673	0.994496411708571
row58	row35	-0.572278972168829	-1.3393649487424	0.217254481739849	0.994496411708571
row63	row77	0.665709418596545	1.33921543400108	0.217301011605114	0.994496411708571
row91	row94	-0.696309708383628	-1.33908924685921	0.217340288447407	0.994496411708571
row62	row74	-0.619092947417394	-1.3387378143148	0.217449707026379	0.994496411708571
row73	row27	0.568956619162532	1.33869763980515	0.217462218380348	0.994496411708571
row61	row82	-0.419143962299986	-1.33865773312485	0.217474646937807	0.994496411708571
row7	row74	-0.685028346670634	-1.33864387255539	0.217478963823622	0.994496411708571
row98	row2	0.555913318600521	1.33796362864948	0.217690916832632	0.994496411708571
row4	row57	0.578679612699813	1.33785698053261	0.217724162747842	0.994496411708571
row35	row78	0.428334057396126	1.33722609801004	0.217920919917501	0.994496411708571
row95	row70	-0.474120930931401	-1.33701394611966	0.217987119319432	0.994496411708571
row59	row1	-0.643924312810261	-1.33666822510552	0.218095034333176	0.994496411708571
row41	row25	1.2104631556028	1.33606164548137	0.218284485854195	0.994496411708571
row99	row25	1.2104631556028	1.33606164548137	0.218284485854195	0.994496411708571
row73	row64	-0.926342602479236	-1.33580063659921	0.218366049584868	0.994496411708571
row24	row40	0.477702491553846	1.33563095662433	0.218419087604548	0.994496411708571
row43	row6	0.450953216148084	1.33529507634974	0.218524108589257	0.994496411708571
row35	row1	-0.495937514842289	-1.33525638279677	0.218536209835962	0.994496411708571
row28	row54	0.456929923220242	1.33525610739866	0.218536295967631	0.994496411708571
row33	row9	0.508978963268609	1.33523087214213	0.21854418850103	0.994496411708571
row21	row36	0.725546995744063	1.33488963682829	0.218650936667536	0.994496411708571
row55	row95	0.719635565675788	1.33479762736866	0.218679727517203	0.994496411708571
row72	row66	-0.587908810778624	-1.3347852287181	0.218683607450559	0.994496411708571
row67	row52	-0.554505894717495	-1.33432711467359	0.218827007376479	0.994496411708571
row48	row1	0.588099636844204	1.33411951173716	0.218892018296517	0.994496411708571
row50	row68	-0.992891840720417	-1.33403561886578	0.218918294075027	0.994496411708571
row92	row39	-0.62023388844747	-1.33389016939939	0.218963856182609	0.994496411708571
row45	row99	0.308415394463765	1.33287942118587	0.219280698256595	0.994496411708571
row16	row81	0.552935511424324	1.33287481040501	0.21928214451167	0.994496411708571
row90	row85	-0.795321761723891	-1.33271553058576	0.219332110540567	0.994496411708571
